2148	99.97	stack	0	0	0	14	0	0	Player/MarioMain	TMario::perform(unsigned long, JDrama::TGraphics*)	target r1, -0x168(r1) / ours r1, -0x168(r1)
2148	99.83	operand	0	0	0	19	12	1	Enemy/bosswanwan	TBossWanwan::perform(unsigned long, JDrama::TGraphics*)	target r1, -0x168(r1) / ours r1, -0x130(r1)
2132	99.93	stack	0	0	0	36	0	0	Enemy/enemyMario	TEnemyMario::consider()	target r1, -0x220(r1) / ours r1, -0x238(r1)
2116	99.98	stack	0	0	0	11	0	0	MoveBG/MapObjInit	TMapObjBase::initUnique()	target r1, -0x2d8(r1) / ours r1, -0x100(r1)
2096	99.58	instr	1	0	0	26	13	4	Camera/cameragc	CPolarSubCamera::loadAfter()	target r1, -0x140(r1) / ours r1, -0xc8(r1)
2092	99.69	stack+reg	0	0	0	153	2	0	System/MovieDirector	TMovieDirector::rsetup()	target r1, -0x318(r1) / ours r1, -0x310(r1)
2088	99.51	operand	0	0	0	140	12	1	Enemy/fruitsboat	TFruitsBoat::moveObject()	target r1, -0x160(r1) / ours r1, -0x150(r1)
2068	99.33	operand	0	0	0	131	32	2	Enemy/TabePuku	TTabePuku::swimTo(const JGeometry::TVec3<float>&)	target r1, -0x1f8(r1) / ours r1, -0x178(r1)
2052	99.63	operand	0	0	0	104	5	9	Enemy/fireWanwan	TFireWanwan::bind()	target r1, -0x158(r1) / ours r1, -0x148(r1)
2000	99.84	operand	0	0	0	11	12	1	Enemy/bosspakkun	TBossPakkun::perform(unsigned long, JDrama::TGraphics*)	target r1, -0x178(r1) / ours r1, -0x130(r1)
1984	99.78	stack+reg	0	0	0	89	2	0	Player/MarioSpecial	TMario::fenceMove()	target r1, -0x1b8(r1) / ours r1, -0x190(r1)
1980	99.65	operand	0	0	0	57	13	4	Enemy/bgtentacle	TBGTentacleMtxCalc::calc(unsigned short)	target r1, -0x2d0(r1) / ours r1, -0x2d0(r1)
1968	99.88	instr	0	0	1	45	1	0	Enemy/tamaNoko	TNerveTamaNokoAttack::execute(TSpineBase<TLiveActor>*) const	target r1, -0xf8(r1) / ours r1, -0x108(r1)
1952	99.77	stack+reg	0	0	0	4	18	0	MarioUtil/ScreenUtil	TAfterEffect::perform(unsigned long, JDrama::TGraphics*)	target r1, -0xa0(r1) / ours r1, -0xa0(r1)
1944	99.86	stack	0	0	0	68	0	0	Strategic/liveinterp	linGetSRT(TSpcTypedInterp<TLiveActor>*, unsigned long)	target r1, -0xe0(r1) / ours r1, -0xe0(r1)
